Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.630859, Offer price is: 99.642578;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.765625, Offer price is: 100.773438;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.632813, Offer price is: 100.648438;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.632813, Offer price is: 100.648438;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.398438, Offer price is: 99.414063;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.398438, Offer price is: 99.414063;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.675781, Offer price is: 100.683594;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.675781, Offer price is: 100.683594;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.123047, Offer price is: 100.134766;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.123047, Offer price is: 100.134766;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.593750, Offer price is: 99.609375;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.593750, Offer price is: 99.609375;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.152344, Offer price is: 99.160156;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.152344, Offer price is: 99.160156;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.802734, Offer price is: 100.814453;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.802734, Offer price is: 100.814453;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.849609, Offer price is: 100.861328;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.849609, Offer price is: 100.861328;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.746094, Offer price is: 99.761719;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.746094, Offer price is: 99.761719;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.019531, Offer price is: 100.027344;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.019531, Offer price is: 100.027344;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.808594, Offer price is: 100.816406;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.808594, Offer price is: 100.816406;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.734375, Offer price is: 100.750000;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.734375, Offer price is: 100.750000;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.824219, Offer price is: 100.839844;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.824219, Offer price is: 100.839844;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.306641, Offer price is: 100.318359;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.306641, Offer price is: 100.318359;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.873047, Offer price is: 100.884766;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.873047, Offer price is: 100.884766;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.419922, Offer price is: 99.431641;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.419922, Offer price is: 99.431641;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.312500, Offer price is: 99.320313;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.312500, Offer price is: 99.320313;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.031250, Offer price is: 100.046875;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.031250, Offer price is: 100.046875;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.931641, Offer price is: 100.943359;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.931641, Offer price is: 100.943359;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.919922, Offer price is: 100.931641;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.919922, Offer price is: 100.931641;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.789063, Offer price is: 99.796875;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.789063, Offer price is: 99.796875;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.064453, Offer price is: 100.076172;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.064453, Offer price is: 100.076172;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.970703, Offer price is: 99.982422;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.970703, Offer price is: 99.982422;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.615234, Offer price is: 99.626953;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.615234, Offer price is: 99.626953;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.169922, Offer price is: 100.181641;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.169922, Offer price is: 100.181641;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.851563, Offer price is: 100.867188;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.851563, Offer price is: 100.867188;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.673828, Offer price is: 100.685547;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.673828, Offer price is: 100.685547;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.214844, Offer price is: 99.222656;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.214844, Offer price is: 99.222656;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.765625, Offer price is: 99.781250;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.765625, Offer price is: 99.781250;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.025391, Offer price is: 100.037109;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.025391, Offer price is: 100.037109;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.189453, Offer price is: 99.201172;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.189453, Offer price is: 99.201172;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.367188, Offer price is: 99.382813;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.367188, Offer price is: 99.382813;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.707031, Offer price is: 100.722656;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.707031, Offer price is: 100.722656;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.367188, Offer price is: 99.375000;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.367188, Offer price is: 99.375000;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.222656, Offer price is: 100.238281;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.222656, Offer price is: 100.238281;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.111328, Offer price is: 99.123047;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.111328, Offer price is: 99.123047;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.738281, Offer price is: 100.753906;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.738281, Offer price is: 100.753906;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.281250, Offer price is: 99.289063;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.281250, Offer price is: 99.289063;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.375000, Offer price is: 99.390625;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.375000, Offer price is: 99.390625;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.785156, Offer price is: 99.792969;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.785156, Offer price is: 99.792969;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.082031, Offer price is: 99.097656;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.082031, Offer price is: 99.097656;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.033203, Offer price is: 100.044922;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.033203, Offer price is: 100.044922;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.593750, Offer price is: 100.609375;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.593750, Offer price is: 100.609375;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.251953, Offer price is: 99.263672;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.251953, Offer price is: 99.263672;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.546875, Offer price is: 99.562500;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.546875, Offer price is: 99.562500;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.716797, Offer price is: 100.728516;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.716797, Offer price is: 100.728516;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.255859, Offer price is: 99.267578;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.255859, Offer price is: 99.267578;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.207031, Offer price is: 99.214844;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.207031, Offer price is: 99.214844;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.265625, Offer price is: 99.281250;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.265625, Offer price is: 99.281250;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.242188, Offer price is: 99.257813;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.242188, Offer price is: 99.257813;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.878906, Offer price is: 99.886719;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.878906, Offer price is: 99.886719;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.824219, Offer price is: 99.832031;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.824219, Offer price is: 99.832031;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.082031, Offer price is: 100.089844;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.082031, Offer price is: 100.089844;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.367188, Offer price is: 99.375000;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.367188, Offer price is: 99.375000;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.769531, Offer price is: 99.777344;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.769531, Offer price is: 99.777344;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.634766, Offer price is: 99.646484;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.634766, Offer price is: 99.646484;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.673828, Offer price is: 99.685547;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.673828, Offer price is: 99.685547;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.496094, Offer price is: 99.503906;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.496094, Offer price is: 99.503906;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.414063, Offer price is: 99.429688;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.414063, Offer price is: 99.429688;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.636719, Offer price is: 100.652344;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.636719, Offer price is: 100.652344;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.611328, Offer price is: 99.623047;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.611328, Offer price is: 99.623047;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.289063, Offer price is: 100.304688;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.289063, Offer price is: 100.304688;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.292969, Offer price is: 100.300781;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.292969, Offer price is: 100.300781;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.828125, Offer price is: 100.843750;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.828125, Offer price is: 100.843750;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.054688, Offer price is: 99.062500;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.054688, Offer price is: 99.062500;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.730469, Offer price is: 99.746094;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.730469, Offer price is: 99.746094;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.064453, Offer price is: 100.076172;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.064453, Offer price is: 100.076172;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.582031, Offer price is: 99.589844;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.582031, Offer price is: 99.589844;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.089844, Offer price is: 99.097656;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.089844, Offer price is: 99.097656;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.285156, Offer price is: 99.292969;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.285156, Offer price is: 99.292969;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.800781, Offer price is: 100.816406;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.800781, Offer price is: 100.816406;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.701172, Offer price is: 100.712891;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.701172, Offer price is: 100.712891;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.941406, Offer price is: 100.957031;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.941406, Offer price is: 100.957031;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.519531, Offer price is: 99.527344;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.519531, Offer price is: 99.527344;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.574219, Offer price is: 100.589844;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.574219, Offer price is: 100.589844;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.593750, Offer price is: 100.601563;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.593750, Offer price is: 100.601563;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.199219, Offer price is: 99.214844;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.199219, Offer price is: 99.214844;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.781250, Offer price is: 100.789063;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.781250, Offer price is: 100.789063;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.300781, Offer price is: 100.308594;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.300781, Offer price is: 100.308594;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.500000, Offer price is: 99.515625;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.500000, Offer price is: 99.515625;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.964844, Offer price is: 99.980469;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.964844, Offer price is: 99.980469;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.326172, Offer price is: 99.337891;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.326172, Offer price is: 99.337891;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.765625, Offer price is: 99.773438;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.765625, Offer price is: 99.773438;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.169922, Offer price is: 100.181641;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.169922, Offer price is: 100.181641;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.863281, Offer price is: 100.871094;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.863281, Offer price is: 100.871094;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.347656, Offer price is: 100.363281;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.347656, Offer price is: 100.363281;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.914063, Offer price is: 100.921875;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.914063, Offer price is: 100.921875;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.917969, Offer price is: 99.933594;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.917969, Offer price is: 99.933594;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.826172, Offer price is: 99.837891;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.826172, Offer price is: 99.837891;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.728516, Offer price is: 100.740234;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.728516, Offer price is: 100.740234;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.603516, Offer price is: 100.615234;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.603516, Offer price is: 100.615234;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.511719, Offer price is: 99.527344;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.511719, Offer price is: 99.527344;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.322266, Offer price is: 99.333984;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.322266, Offer price is: 99.333984;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.681641, Offer price is: 100.693359;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.681641, Offer price is: 100.693359;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.183594, Offer price is: 100.191406;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.183594, Offer price is: 100.191406;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.683594, Offer price is: 99.691406;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.683594, Offer price is: 99.691406;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.796875, Offer price is: 99.804688;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.796875, Offer price is: 99.804688;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.753906, Offer price is: 100.761719;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.753906, Offer price is: 100.761719;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.724609, Offer price is: 100.736328;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.724609, Offer price is: 100.736328;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.687500, Offer price is: 100.695313;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.687500, Offer price is: 100.695313;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.398438, Offer price is: 100.406250;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.398438, Offer price is: 100.406250;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.091797, Offer price is: 100.103516;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.091797, Offer price is: 100.103516;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.353516, Offer price is: 99.365234;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.353516, Offer price is: 99.365234;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.410156, Offer price is: 99.425781;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.410156, Offer price is: 99.425781;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.884766, Offer price is: 100.896484;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.884766, Offer price is: 100.896484;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.031250, Offer price is: 100.039063;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.031250, Offer price is: 100.039063;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.593750, Offer price is: 100.601563;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.593750, Offer price is: 100.601563;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.164063, Offer price is: 99.171875;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.164063, Offer price is: 99.171875;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.843750, Offer price is: 100.851563;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.843750, Offer price is: 100.851563;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.681641, Offer price is: 100.693359;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.681641, Offer price is: 100.693359;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.566406, Offer price is: 99.574219;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.566406, Offer price is: 99.574219;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.244141, Offer price is: 99.255859;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.244141, Offer price is: 99.255859;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.128906, Offer price is: 100.136719;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.128906, Offer price is: 100.136719;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.126953, Offer price is: 99.138672;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.126953, Offer price is: 99.138672;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.656250, Offer price is: 99.671875;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.656250, Offer price is: 99.671875;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.593750, Offer price is: 99.609375;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.593750, Offer price is: 99.609375;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.474609, Offer price is: 100.486328;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.474609, Offer price is: 100.486328;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.453125, Offer price is: 100.468750;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.453125, Offer price is: 100.468750;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.126953, Offer price is: 100.138672;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.126953, Offer price is: 100.138672;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.683594, Offer price is: 100.691406;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.683594, Offer price is: 100.691406;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.650391, Offer price is: 100.662109;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.650391, Offer price is: 100.662109;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.640625, Offer price is: 100.656250;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.640625, Offer price is: 100.656250;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.609375, Offer price is: 100.617188;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.609375, Offer price is: 100.617188;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.593750, Offer price is: 100.601563;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.593750, Offer price is: 100.601563;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.488281, Offer price is: 100.496094;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.488281, Offer price is: 100.496094;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.849609, Offer price is: 99.861328;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 99.849609, Offer price is: 99.861328;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.826172, Offer price is: 100.837891;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 100.826172, Offer price is: 100.837891;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.324219, Offer price is: 99.332031;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.324219, Offer price is: 99.332031;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.273438, Offer price is: 100.289063;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.273438, Offer price is: 100.289063;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.738281, Offer price is: 99.746094;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.738281, Offer price is: 99.746094;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.851563, Offer price is: 99.867188;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.851563, Offer price is: 99.867188;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.558594, Offer price is: 100.566406;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.558594, Offer price is: 100.566406;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.662109, Offer price is: 99.673828;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.662109, Offer price is: 99.673828;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.648438, Offer price is: 99.664063;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 99.648438, Offer price is: 99.664063;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.130859, Offer price is: 100.142578;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.130859, Offer price is: 100.142578;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.576172, Offer price is: 100.587891;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.576172, Offer price is: 100.587891;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.408203, Offer price is: 99.419922;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.408203, Offer price is: 99.419922;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.099609, Offer price is: 100.111328;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.099609, Offer price is: 100.111328;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.457031, Offer price is: 99.472656;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.457031, Offer price is: 99.472656;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.242188, Offer price is: 100.257813;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.242188, Offer price is: 100.257813;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.660156, Offer price is: 100.675781;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 100.660156, Offer price is: 100.675781;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.550781, Offer price is: 99.566406;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 99.550781, Offer price is: 99.566406;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.398438, Offer price is: 99.406250;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 99.398438, Offer price is: 99.406250;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.410156, Offer price is: 100.425781;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.410156, Offer price is: 100.425781;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.492188, Offer price is: 99.500000;
Product Id (CUSIP) is: 3134A4KX1, Bid price is: 99.492188, Offer price is: 99.500000;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.361328, Offer price is: 100.373047;
Product Id (CUSIP) is: 3137EAED7, Bid price is: 100.361328, Offer price is: 100.373047;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.587891, Offer price is: 99.599609;
Product Id (CUSIP) is: 3137EAEB1, Bid price is: 99.587891, Offer price is: 99.599609;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.691406, Offer price is: 100.699219;
Product Id (CUSIP) is: 3137EAEC9, Bid price is: 100.691406, Offer price is: 100.699219;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.332031, Offer price is: 100.339844;
Product Id (CUSIP) is: 3137EADB2, Bid price is: 100.332031, Offer price is: 100.339844;
Product Id (CUSIP) is: 3134A3U46, Bid price is: 100.152344, Offer price is: 100.160156;
